,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,redemptionRate,timestamp,redemptionPriceActual,redemptionRateActual,activeLiquidations,currentFsmUpdate,currentMedianizerUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price
467,11988017,34414508.98406416,35493568.624975644,0.00194325573866372,3.2220540426061546,"{'block': '11987794', 'id': '0x0cd867971d5bb1952927cc670667a2969e773c390d8dc6da8203a23c94087044-199', 'value': '3.034595933225599859545162104'}",{'hourlyRate': '0.999871547640073829291117601'},1615075444,3.0345959332256,0.9998715476400738,0,{'value': '1648.38504542'},{'value': '1658.07'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175415.515729023795855768,1648.38504542
468,11988307,34390410.69937882,35469519.754327856,0.001936308204296506,3.2105345442979076,"{'block': '11988049', 'id': '0x3a0bb768368e7bb7241f2d5495f4ec0c7124d631b33b33f597e74a3120140660-112', 'value': '3.03424197016345283771094907'}",{'hourlyRate': '0.999871547640073829291117601'},1615079101,3.034241970163453,0.9998715476400738,0,{'value': '1662.41243734'},{'value': '1658.07'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175537.515729023795855768,1662.41243734
469,11988584,34557910.69937882,35637125.43202639,0.0019218341044342736,3.20515498297289,"{'block': '11988332', 'id': '0x40cfbb19ca5d5283d358edbb3cef24b4e3f0a06cf5f07b51e51d85150037468f-199', 'value': '3.033848209060887363885652303'}",{'hourlyRate': '0.999871547640073829291117601'},1615082904,3.033848209060887,0.9998715476400738,0,{'value': '1658.07'},{'value': '1667.75840619'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175641.515729023795855768,1658.07
470,11988911,34322898.63317401,35402166.535126776,0.0018639804485486799,3.085637863480611,"{'block': '11988897', 'id': '0x6d83ab4c376563ef183ce66c161b978327a8f058675da620321ac77181058a0c-262', 'value': '3.033029669999544186408942552'}",{'hourlyRate': '0.99986789899659392156469105'},1615087152,3.0330296699995443,0.9998678989965939,0,{'value': '1667.75840619'},{'value': '1655.40248337'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175889.515729023795855768,1667.75840619
471,11989125,34420670.779478386,35500030.43191124,0.0018713809669643324,3.0930058010712957,"{'block': '11988897', 'id': '0x6d83ab4c376563ef183ce66c161b978327a8f058675da620321ac77181058a0c-262', 'value': '3.033029669999544186408942552'}",{'hourlyRate': '0.99986789899659392156469105'},1615090112,3.0330296699995443,0.9998678989965939,0,{'value': '1667.75840619'},{'value': '1652.79323434'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175512.515729023795855768,1667.75840619
472,11989427,34380752.59163508,35460244.20854599,0.0018712021267618872,3.089433907537464,"{'block': '11989399', 'id': '0xaee047abce68082a7a16e22eaaddc5fd030e37952acb695384100740ae0e4dca-67', 'value': '3.032266223843071474673605832'}",{'hourlyRate': '0.99986789899659392156469105'},1615094279,3.0322662238430715,0.9998678989965939,0,{'value': '1652.79323434'},{'value': '1651.04232373'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175421.285729023795855768,1652.79323434
473,11989654,34507093.59163508,35570700.98715065,0.0018662868822603232,3.1054438372000397,"{'block': '11989640', 'id': '0x0544d159076ba732a508731e658c71856c762e3d6a8f2b9230095e3cb5918f2f-317', 'value': '3.031863989520466557708101229'}",{'hourlyRate': '0.99986789899659392156469105'},1615097635,3.0318639895204664,0.9998678989965939,0,{'value': '1652.79323434'},{'value': '1663.96917147'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175651.785729023795855768,1652.79323434
474,11989902,34517893.59163508,35581552.57480566,0.0018600262309277035,3.0950263063892374,"{'block': '11989640', 'id': '0x0544d159076ba732a508731e658c71856c762e3d6a8f2b9230095e3cb5918f2f-317', 'value': '3.031863989520466557708101229'}",{'hourlyRate': '0.99986789899659392156469105'},1615100672,3.0318639895204664,0.9998678989965939,0,{'value': '1652.79323434'},{'value': '1663.96917147'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,176257.577038101302198564,1652.79323434
475,11990224,34630543.59163508,35694276.25911979,0.0018592059370872954,3.134816934301716,"{'block': '11990187', 'id': '0x9f405cb178636c8aa35dca1dbce0fb7c10dd292e5fa957535ab9b8816a1e4b7f-139', 'value': '3.0310579907990307942493712'}",{'hourlyRate': '0.999862847100922558351690216'},1615105069,3.031057990799031,0.9998628471009225,0,{'value': '1665.5616359'},{'value': '1686.1052731'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,176268.977038101302198564,1665.5616359
476,11990422,34577941.4173985,35611216.79062976,0.0018592184952020685,3.134838108605255,"{'block': '11990187', 'id': '0x9f405cb178636c8aa35dca1dbce0fb7c10dd292e5fa957535ab9b8816a1e4b7f-139', 'value': '3.0310579907990307942493712'}",{'hourlyRate': '0.999862847100922558351690216'},1615107742,3.031057990799031,0.9998628471009225,0,{'value': '1665.5616359'},{'value': '1686.1052731'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174967.778038101302198564,1665.5616359
477,11990733,32690327.120137896,33723652.5122749,0.001845845999126249,3.1023027183542258,"{'block': '11990733', 'id': '0x3733f94b3558eee8c86d2a4a9f12ee132f4f00fa4907c222cd0c5f03f550f37d-123', 'value': '3.030213218449558372659373664'}",{'hourlyRate': '0.999862847100922558351690216'},1615111902,3.0302132184495583,0.9998628471009225,0,{'value': '1686.1052731'},{'value': '1680.694229'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167620.778038101302198564,1686.1052731
478,11990964,32697477.114168454,33717986.90447905,0.0018392293314828077,3.091182123230683,"{'block': '11990733', 'id': '0x3733f94b3558eee8c86d2a4a9f12ee132f4f00fa4907c222cd0c5f03f550f37d-123', 'value': '3.030213218449558372659373664'}",{'hourlyRate': '0.999862847100922558351690216'},1615115007,3.0302132184495583,0.9998628471009225,0,{'value': '1686.1052731'},{'value': '1680.694229'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167831.978038101302198564,1686.1052731
479,11991337,32604495.284467682,33472948.318753105,0.0018496163453668756,3.075662742658382,"{'block': '11991252', 'id': '0xeaf0310d7061751962eebe3440f2e92dde88265337271c22d40abe876aa49ded-51', 'value': '3.029441790222861037492544352'}",{'hourlyRate': '0.99988578412006779083508984'},1615120093,3.029441790222861,0.9998857841200678,0,{'value': '1680.694229'},{'value': '1662.8652479'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,165520.928038101302198564,1680.694229
480,11991676,32738188.803898674,33606564.190499045,0.0018439396605885742,3.0677649642642164,"{'block': '11991559', 'id': '0x7a1f1abba055206b40b103410cdc3dc092c71fff4972ba8e26fab2480dab8d64-280', 'value': '3.029094434344389732946284053'}",{'hourlyRate': '0.99988578412006779083508984'},1615124283,3.0290944343443895,0.9998857841200678,0,{'value': '1667.70614147'},{'value': '1663.70138342'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164867.428038101302198564,1667.70614147
481,11991769,32708972.734617233,33577594.349090144,0.0018439409410639694,3.0677670945929023,"{'block': '11991559', 'id': '0x7a1f1abba055206b40b103410cdc3dc092c71fff4972ba8e26fab2480dab8d64-280', 'value': '3.029094434344389732946284053'}",{'hourlyRate': '0.99988578412006779083508984'},1615125622,3.0290944343443895,0.9998857841200678,0,{'value': '1667.70614147'},{'value': '1663.70138342'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164899.928038101302198564,1667.70614147
482,11992137,32390998.355062693,33259698.993952155,0.0018640911276243297,3.0915768125285936,"{'block': '11992104', 'id': '0xa8a5f9d070cfebd3b1a0cb702e273f146675131a42e9956e9c1d7d03eb2e08ee-296', 'value': '3.028395614266911420060705315'}",{'hourlyRate': '0.99988578412006779083508984'},1615130372,3.0283956142669113,0.9998857841200678,0,{'value': '1663.70138342'},{'value': '1658.49017074'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,163785.928038101302198564,1663.70138342
483,11992433,32396800.69234804,33265563.41435667,0.0018626884936904732,3.0695203469472965,"{'block': '11992391', 'id': '0x8e8b265224577918f5129e953d3b2e7258d371f6a6a964ff1754996b6a8646d4-28', 'value': '3.028070563271030819090010014'}",{'hourlyRate': '0.999921049499810846625110268'},1615134598,3.0280705632710307,0.9999210494998109,0,{'value': '1658.49017074'},{'value': '1647.89784086'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,163801.178038101302198564,1658.49017074
484,11992584,32408540.69234804,33277377.663779706,0.001858266059591644,3.09618939321648,"{'block': '11992391', 'id': '0x8e8b265224577918f5129e953d3b2e7258d371f6a6a964ff1754996b6a8646d4-28', 'value': '3.028070563271030819090010014'}",{'hourlyRate': '0.999921049499810846625110268'},1615136798,3.0280705632710307,0.9999210494998109,0,{'value': '1658.49017074'},{'value': '1666.1712015'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,163857.82675266542108233,1658.49017074
485,11992945,32352896.16650202,33221873.553462923,0.0018567885083495112,3.102087145462808,"{'block': '11992857', 'id': '0x66c4f58a2d8d036949594efa90e4d527eff551cc2fe2cc8b9c272b8a63a72b11-76', 'value': '3.027631888528058043723600961'}",{'hourlyRate': '0.999921049499810846625110268'},1615141770,3.027631888528058,0.9999210494998109,0,{'value': '1666.1712015'},{'value': '1670.67338661'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,163558.183472787405001778,1666.1712015
486,11993074,32352896.16650202,33221838.773964237,0.001856681365846069,3.1019081453337325,"{'block': '11992857', 'id': '0x66c4f58a2d8d036949594efa90e4d527eff551cc2fe2cc8b9c272b8a63a72b11-76', 'value': '3.027631888528058043723600961'}",{'hourlyRate': '0.999921049499810846625110268'},1615143649,3.027631888528058,0.9999210494998109,0,{'value': '1666.1712015'},{'value': '1670.67338661'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,163574.183472787405001778,1666.1712015
487,11993574,32494267.487607572,33363344.660738442,0.0018598457914693737,3.0541457664614318,"{'block': '11993403', 'id': '0xfc08ad2a17a70184488cfc04bba1319967125b37f516ca232864da2c6811afd4-249', 'value': '3.027173040059844571241066661'}",{'hourlyRate': '0.999943879744674343798762986'},1615150187,3.0271730400598447,0.9999438797446744,0,{'value': '1670.67338661'},{'value': '1642.15'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164048.333472787405001778,1670.67338661
488,11993679,32500068.487607572,33369206.215051107,0.0018617205921781712,3.0572244704453837,"{'block': '11993403', 'id': '0xfc08ad2a17a70184488cfc04bba1319967125b37f516ca232864da2c6811afd4-249', 'value': '3.027173040059844571241066661'}",{'hourlyRate': '0.999943879744674343798762986'},1615151208,3.0271730400598447,0.9999438797446744,0,{'value': '1670.67338661'},{'value': '1642.15'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164088.333472787405001778,1670.67338661
489,11993957,32549496.319011312,33418706.953430895,0.0018611897822367258,3.0917226183331983,"{'block': '11993715', 'id': '0x920781219ab71a7ffd171cae03ec581182e9fab851ba4e0eea7d82621d294efd-144', 'value': '3.026989941401450796061394404'}",{'hourlyRate': '0.999943879744674343798762986'},1615154722,3.026989941401451,0.9999438797446744,0,{'value': '1651.78384478'},{'value': '1661.15387471'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164205.473472787405001778,1651.78384478
490,11994277,32566796.319011312,33436091.862932675,0.0018594110038456918,3.1296286588909115,"{'block': '11994250', 'id': '0x272bdeb4777eda320f1b0e7e8d7b68580f8a83b97cc80630262ba1872c04cb38-128', 'value': '3.026659683967121591691807951'}",{'hourlyRate': '0.999943879744674343798762986'},1615159047,3.0266596839671216,0.9999438797446744,0,{'value': '1661.15387471'},{'value': '1683.12904055'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,164392.183472787405001778,1661.15387471
491,11994483,33099871.392772954,33969233.359898165,0.0018296308826764643,3.079504872119887,"{'block': '11994250', 'id': '0x272bdeb4777eda320f1b0e7e8d7b68580f8a83b97cc80630262ba1872c04cb38-128', 'value': '3.026659683967121591691807951'}",{'hourlyRate': '0.999943879744674343798762986'},1615161719,3.0266596839671216,0.9999438797446744,0,{'value': '1661.15387471'},{'value': '1683.12904055'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,166350.183472787405001778,1661.15387471
492,11994777,33667168.56147818,34536506.99699011,0.0018023284727399012,3.136988753373253,"{'block': '11994525', 'id': '0xfc6ead7109e7997ef36d5f5fefcf64b8b54618356fd3db226c24a04c68688b86-211', 'value': '3.026491304474809506509023894'}",{'hourlyRate': '0.999942591322338479633685438'},1615165676,3.0264913044748094,0.9999425913223384,0,{'value': '1683.12904055'},{'value': '1740.52'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167337.183472787405001778,1683.12904055
493,11995093,33571328.93498595,34440837.470931984,0.0017960069817056148,3.125986071798257,"{'block': '11995052', 'id': '0x7d63e66bc21d269dd4aa14ad4b57a2ed06b0eeca8d34a786dca72237107099ca-283', 'value': '3.02614633018374737654465365'}",{'hourlyRate': '0.999942591322338479633685438'},1615169817,3.0261463301837472,0.9999425913223384,0,{'value': '1740.52'},{'value': '1740.52'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167677.083472787405001778,1740.52
494,11995382,33573128.93498595,34442725.35581444,0.00179548858194032,3.080285483176625,"{'block': '11995330', 'id': '0xa6a408bab7abc395bcb591e1c0ac469ca4083a83de69d2987a262c633b2f4f8b-233', 'value': '3.025972313587747766496440598'}",{'hourlyRate': '0.999942591322338479633685438'},1615173679,3.0259723135877477,0.9999425913223384,0,{'value': '1740.52'},{'value': '1715.56951916'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167685.083472787405001778,1740.52
495,11995594,33597229.93498595,34466895.82256508,0.0017923164467365934,3.089271666700646,"{'block': '11995330', 'id': '0xa6a408bab7abc395bcb591e1c0ac469ca4083a83de69d2987a262c633b2f4f8b-233', 'value': '3.025972313587747766496440598'}",{'hourlyRate': '0.999942591322338479633685438'},1615176449,3.0259723135877477,0.9999425913223384,0,{'value': '1740.52'},{'value': '1723.61954962'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167753.883472787405001778,1740.52
496,11995875,33603036.817806646,34472761.87164437,0.0017792637699909212,3.0667738178869346,"{'block': '11995848', 'id': '0x04ef4944f98a62004366b0ea140d54b7bb05a8beb0d26804f0160dacf9ee5772-117', 'value': '3.025654400701729680322275002'}",{'hourlyRate': '0.999943004116995164717953335'},1615179860,3.02565440070173,0.9999430041169952,0,{'value': '1715.56951916'},{'value': '1723.61954962'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167850.026472787405001778,1715.56951916
497,11996137,33646705.71580665,34516512.00761677,0.001774112525687359,3.0805354690602007,"{'block': '11995903', 'id': '0xa8e04e1877e660419c915bc0410c5acd69e3f04430384c5645047f0464eb8ff6-133', 'value': '3.025623598522417671633576142'}",{'hourlyRate': '0.999943004116995164717953335'},1615183302,3.025623598522418,0.9999430041169952,0,{'value': '1723.61954962'},{'value': '1736.38110574'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,168026.619072787405001778,1723.61954962
498,11996393,33744805.71580665,34614702.043289244,0.001771337371299217,3.049088823492041,"{'block': '11996165', 'id': '0x84c358744c106e757f089dd866b0487ab9c5bccf0e5592a6cf5ad5eb713d042c-112', 'value': '3.025452587460571974280751804'}",{'hourlyRate': '0.999943004116995164717953335'},1615187034,3.0254525874605718,0.9999430041169952,0,{'value': '1736.38110574'},{'value': '1721.34844152'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,168195.619072787405001778,1736.38110574
499,11996653,33299020.20641307,34168956.62214728,0.0018319418945135892,3.153410325076163,"{'block': '11996415', 'id': '0x99f0f60b2f8f597440722c59a0465cfd5104b2d30cafdf02fd282e12fb55d22d-154', 'value': '3.02528081969337491580190112'}",{'hourlyRate': '0.999943004116995164717953335'},1615190590,3.025280819693375,0.9999430041169952,0,{'value': '1736.38110574'},{'value': '1721.34844152'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,167015.619072787405001778,1736.38110574
500,11996978,33247891.23661506,34117945.696661994,0.0018376153675994053,3.1111668885980075,"{'block': '11996940', 'id': '0x6b96f7dae5ea800c77aa4a35a5c5f1d793138633c45677b0f707680fa1ff5665-41', 'value': '3.024930478009958063554281424'}",{'hourlyRate': '0.999941150193540014975238663'},1615195033,3.024930478009958,0.99994115019354,0,{'value': '1693.04575019'},{'value': '1693.04575019'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,166285.619072787405001778,1693.04575019
501,11997189,33232272.105447944,34102377.20400298,0.0018380661266632673,3.0961591040748924,"{'block': '11996940', 'id': '0x6b96f7dae5ea800c77aa4a35a5c5f1d793138633c45677b0f707680fa1ff5665-41', 'value': '3.024930478009958063554281424'}",{'hourlyRate': '0.999941150193540014975238663'},1615198102,3.024930478009958,0.99994115019354,0,{'value': '1693.04575019'},{'value': '1684.46556909'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,166322.219072787405001778,1693.04575019
502,11997459,33280072.105447944,34150262.36963679,0.0018363075938225709,3.1074469241219917,"{'block': '11997196', 'id': '0x19b10efdb90871a6b1b3bfd4d9644ca7c157a1caa26a63b46be0d23a23b366af-274', 'value': '3.024753747074464664852854807'}",{'hourlyRate': '0.999941150193540014975238663'},1615201589,3.0247537470744645,0.99994115019354,0,{'value': '1693.04575019'},{'value': '1692.2257113'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,166407.469072787405001778,1693.04575019
503,11997811,33913643.762477495,34783876.6718948,0.0018309541802461271,3.154419958013795,"{'block': '11997767', 'id': '0x5688a1c74dfb905bbb94f1220bb6a1b1539a5b719b797ae57d1010b021fd7367-186', 'value': '3.024397201345196523463048403'}",{'hourlyRate': '0.999941150193540014975238663'},1615205901,3.0243972013451965,0.99994115019354,0,{'value': '1712.62'},{'value': '1722.82845308'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,168490.247691109415828526,1712.62
504,11998014,34968393.762477495,35838737.595026106,0.001814188722073895,3.1255359496457507,"{'block': '11998014', 'id': '0xb925f74aed21cf9417fdee584dd0a75f304de1b9b4703c41eedaa09039a4785c-172', 'value': '3.024242200225123838527368329'}",{'hourlyRate': '0.999938021430359329213740729'},1615208431,3.0242422002251237,0.9999380214303594,0,{'value': '1712.62'},{'value': '1722.82845308'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172633.625504504891306459,1712.62
505,11998311,34694644.16820594,35565077.458816454,0.001805327650371324,3.1246972038156953,"{'block': '11998309', 'id': '0x99536b15b60303e7779dfded2e6603d3c6c439409556ed4b9438444bff9801ca-333', 'value': '3.024025293624895853949687866'}",{'hourlyRate': '0.999938021430359329213740729'},1615212642,3.024025293624896,0.9999380214303594,0,{'value': '1722.82845308'},{'value': '1730.82'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,170829.565504504891306459,1722.82845308
506,11998556,34916444.16820594,35786938.1727717,0.0018007542180786364,3.109254897707091,"{'block': '11998541', 'id': '0xedd7a30f5ec81fc2a097eaf346724eea979bf9422db38506b32a9ebeb2f82bfa-246', 'value': '3.023838285349232848451385897'}",{'hourlyRate': '0.999938021430359329213740729'},1615216369,3.0238382853492327,0.9999380214303594,0,{'value': '1730.82'},{'value': '1726.64035241'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171399.565504504891306459,1730.82
507,11998876,35583410.16820594,36454009.57623421,0.001798161937133802,3.1315760580863414,"{'block': '11998823', 'id': '0xd16a8c60a59474696044d8f5cfc030fb782a3eebddf1347cdfeae4867ed5a4b3-112', 'value': '3.023649883083223763876083946'}",{'hourlyRate': '0.999938021430359329213740729'},1615220508,3.0236498830832237,0.9999380214303594,0,{'value': '1726.64035241'},{'value': '1741.54284629'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175769.015504504891306459,1726.64035241
508,11999149,36318370.16820594,37189052.15117431,0.0017971803659878498,3.121701751480765,"{'block': '11999093', 'id': '0xeac53b26fbfd1e5b842400dbfd1bb7ebee66ce854d926ff357430f709965bae2-270', 'value': '3.023456228150060361019629404'}",{'hourlyRate': '0.999932583257760430653790545'},1615223988,3.0234562281500605,0.9999325832577605,0,{'value': '1741.54284629'},{'value': '1736.99969717'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175797.615504504891306459,1741.54284629
509,11999334,36439447.26193538,37310198.95175812,0.001797123433407234,3.1133881469477216,"{'block': '11999093', 'id': '0xeac53b26fbfd1e5b842400dbfd1bb7ebee66ce854d926ff357430f709965bae2-270', 'value': '3.023456228150060361019629404'}",{'hourlyRate': '0.999932583257760430653790545'},1615226550,3.0234562281500605,0.9999325832577605,0,{'value': '1741.54284629'},{'value': '1732.42866298'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,176337.327504504891306459,1741.54284629
510,11999751,36520351.77468792,37391172.3244015,0.0017795187088203936,3.138204456968682,"{'block': '11999657', 'id': '0xd19619d109d45b2a115f6a689bfa71f90e068550a0fe82eaf4b2b17db199fabc-168', 'value': '3.023047729541107439595039394'}",{'hourlyRate': '0.999932583257760430653790545'},1615231813,3.0230477295411076,0.9999325832577605,0,{'value': '1732.42866298'},{'value': '1763.51304508'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,176384.1486440946408462,1732.42866298
511,11999912,36647351.77468792,37518265.43685662,0.0017664602558229868,3.1151757047591913,"{'block': '11999657', 'id': '0xd19619d109d45b2a115f6a689bfa71f90e068550a0fe82eaf4b2b17db199fabc-168', 'value': '3.023047729541107439595039394'}",{'hourlyRate': '0.999932583257760430653790545'},1615233979,3.0230477295411076,0.9999325832577605,0,{'value': '1732.42866298'},{'value': '1763.51304508'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,179694.1486440946408462,1732.42866298
512,12000187,37384232.28281671,38255233.00273505,0.0017662151710366402,3.125759298942094,"{'block': '12000130', 'id': '0x33aefc272d453b2fdcccd75958ace113336b0067fdb4c21c2ab0450f147aff05-198', 'value': '3.022709478986562893376032747'}",{'hourlyRate': '0.999923403853286616941349347'},1615237370,3.0227094789865627,0.9999234038532866,0,{'value': '1745.07063616'},{'value': '1769.75'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,178453.1486440946408462,1745.07063616
513,12000475,37294490.92050193,38165585.12751814,0.0017479530221463306,3.1230801644906645,"{'block': '12000251', 'id': '0xae27c3bec6c3d8a9d2ed52f898db754711da1cd7c37ae5cfa13c7d110800a362-37', 'value': '3.022593069687364251203287319'}",{'hourlyRate': '0.999923403853286616941349347'},1615241322,3.0225930696873644,0.9999234038532866,0,{'value': '1763.51304508'},{'value': '1786.70715112'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,178012.9486440946408462,1763.51304508
514,12000742,37440290.92050193,38310659.51877783,0.001747317295480085,3.124325636529076,"{'block': '12000480', 'id': '0x392447bf395cb0cad4b578d5a5fd3f56b0e18ec7709e0ee59730481a61c311b3-139', 'value': '3.022398013768248817288405235'}",{'hourlyRate': '0.999923403853286616941349347'},1615244677,3.0223980137682487,0.9999234038532866,0,{'value': '1769.75'},{'value': '1788.07'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,178836.5486440946408462,1769.75
515,12000991,37698707.08215413,38569174.642302364,0.0017254060145424188,3.138347316303814,"{'block': '12000767', 'id': '0x6cd53a86633c5dd23aeaf7d34d3f42fa9c5ad0c1c31d975d192e9306427d0b20-289', 'value': '3.022163294517502172658070019'}",{'hourlyRate': '0.999923403853286616941349347'},1615248359,3.0221632945175023,0.9999234038532866,0,{'value': '1786.70715112'},{'value': '1818.90366085'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,179361.4015440946408462,1786.70715112
516,12001302,37747527.76837227,38618077.351197,0.0017301432382489693,3.1442066083022344,"{'block': '12001285', 'id': '0x2f474eadc605e9d139643aebfafea79e75a25484984e43a240382021d7801ccc-289', 'value': '3.021703352710594949034028173'}",{'hourlyRate': '0.999924455521023030956678717'},1615252380,3.021703352710595,0.999924455521023,0,{'value': '1818.90366085'},{'value': '1817.31'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,178895.8215440946408462,1818.90366085
517,12001548,37644911.76459642,38515545.04022473,0.0017220742591576548,3.174725037572625,"{'block': '12001285', 'id': '0x2f474eadc605e9d139643aebfafea79e75a25484984e43a240382021d7801ccc-289', 'value': '3.021703352710594949034028173'}",{'hourlyRate': '0.999924455521023030956678717'},1615255799,3.021703352710595,0.999924455521023,0,{'value': '1818.90366085'},{'value': '1843.54711807'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,179253.9215440946408462,1818.90366085
518,12001817,37780211.76459642,38650913.54612944,0.0017188127483927285,3.173705690043043,"{'block': '12001582', 'id': '0x38f548ffc646747623d31656df02467e338a0bf3a31b2667898f1cc59df00a89-165', 'value': '3.02144261561182062998184284'}",{'hourlyRate': '0.999924455521023030956678717'},1615259278,3.0214426156118206,0.999924455521023,0,{'value': '1817.31'},{'value': '1846.45226364'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,179465.9215440946408462,1817.31
519,12002065,37612903.99178271,38483700.23540012,0.001717149773505834,3.186635035178922,"{'block': '12001842', 'id': '0x7e53d848fece689314832217b0197b6099ae98fef36025edb3351951cee2558e-253', 'value': '3.021233572959171686889000755'}",{'hourlyRate': '0.999924455521023030956678717'},1615262784,3.0212335729591717,0.999924455521023,0,{'value': '1843.54711807'},{'value': '1855.77'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,178696.000169002167243725,1843.54711807
520,12002319,38280979.91336694,39150259.47671071,0.0016583985841192744,3.057854813314165,"{'block': '12002083', 'id': '0x6e7792fa425e122a36c122694560b354c2249493ad8bcffef8f67f81378d662c-246', 'value': '3.021020867727198423160275135'}",{'hourlyRate': '0.999924455521023030956678717'},1615266289,3.0210208677271986,0.999924455521023,0,{'value': '1846.45226364'},{'value': '1843.86'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,181377.450169002167243725,1846.45226364
521,12002598,38316269.237489566,39185643.62473367,0.0016581382265166977,3.0573747503450783,"{'block': '12002344', 'id': '0xfc1de9fc51d8ae8aac3aa1b16a28eb9fde629ce7979015b9d15fb58bbd1ff60f-113', 'value': '3.020790934684051479805541468'}",{'hourlyRate': '0.99991302563756803041843078'},1615270036,3.0207909346840514,0.999913025637568,0,{'value': '1855.77'},{'value': '1843.86'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,181431.428473576168357626,1855.77
522,12002854,38302185.76867219,39171630.29410417,0.0016603052687740824,3.0630307781505532,"{'block': '12002621', 'id': '0x433ec0c22a5a486281137fe2f3d0775692dcbbae53e6d1ba301a0e725dda5e74-243', 'value': '3.020523240834791641658011436'}",{'hourlyRate': '0.99991302563756803041843078'},1615273355,3.0205232408347915,0.999913025637568,0,{'value': '1843.86'},{'value': '1844.86'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,181399.368473576168357626,1843.86
523,12003139,38268353.12414243,39137900.0311355,0.0016726456544774863,3.0500034865027015,"{'block': '12002883', 'id': '0x834838ff1a4d0cb1f6e93ee5df1f2da54f4139f4092757f0976e97a3d05aeda0-152', 'value': '3.020267683946984914627080177'}",{'hourlyRate': '0.99991302563756803041843078'},1615277032,3.020267683946985,0.999913025637568,0,{'value': '1844.86'},{'value': '1823.4606226'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,181334.268473576168357626,1844.86
524,12003413,38231923.12414243,39101537.08876877,0.0016797674652873585,3.0733361498390566,"{'block': '12003168', 'id': '0xb10050d715f1bfc6d91c3eb2823a46856f5786eac820a53cc86ec9c4695807de-238', 'value': '3.020002444312675750325117627'}",{'hourlyRate': '0.99991302563756803041843078'},1615280877,3.020002444312676,0.999913025637568,0,{'value': '1844.86'},{'value': '1829.62'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,181244.868473576168357626,1844.86
